Acelerometroy;Acelerometroz;Giroscopiox;Giroscopioy;Giroscopioz;Magnetometrox;Magnetometroy;Magnetometroz;Actividades
6605869;4739881;-0.6414085;0.4120286;-1919644;-14.46;-34.8;-22.5;Upstairs
7872561;33097446;-0.6951646;0.30024028;-18646661;-13.08;-35.04;-22.98;Upstairs
77363577;32825038;-0.7489208;0.24404067;-18212948;-12.3;-35.1;-23.22;Upstairs
7804459;29283748;-0.4428773;-0.21838433;-17244726;-10.98;-35219997;-23.82;Upstairs
8322033;3990762;-0.26725355;-0.17867808;-18310685;-9.42;-35.1;-24.3;Upstairs
83765135;49578066;-0.112399206;0.099571034;-18069394;-79199996;-35219997;-24.72;Upstairs
8662541;49850473;0.16676621;0.675617;-17577647;-7.14;-35.16;-24.96;Upstairs
8744264;52574544;0.22113322;0.7150178;-15583172;-5.52;-35.1;-25439999;Upstairs
9901993;0.5992953;-0.1386664;-0.021380283;0.15790866;-5.1;-35.46;-16.02;Walking
9615966;0.8308412;-0.12858713;-0.048563786;0.15699236;-5.16;-35.52;-15839999;Walking
939804;0.92618364;-0.12217305;-0.13897185;0.15027285;-5.22;-35.46;-16.08;Walking
9220976;0.8580819;-0.14049901;-0.22266038;0.14660765;-5.22;-35.46;-16.14;Walking
9234595;0.7354988;-0.1881465;-0.30390546;0.124005646;-52799997;-35.46;-16.38;Walking
9466142;0.50395286;-0.23548855;-0.37812558;0.12064589;-5.4;-35.46;-16.32;Walking
9861132;0.38136974;-0.2733622;-0.41691554;0.14172074;-5.4;-35399998;-16.38;Walking
10664732;0.6946377;-0.28130344;-0.3494149;0.17134771;-5.52;-35.28;-16.38;Walking
10623871;13620348;-0.21288654;-0.23671028;0.13897185;-5.64;-35.1;-16619999;Walking
10474048;17297841;-0.006414085;-0.16890424;0.002748894;-5.7;-34.98;-16.68;Walking
9507003;22745981;0.06566802;-0.121256754;-0.061086524;-5.94;-34.8;-17039999;Walking
9343558;23018389;0.013744468;-0.0720821;-0.07452556;-5.94;-34.8;-17039999;Walking
9384419;18659877;-0.12797627;-0.010690142;-0.03145956;-6.06;-34.92;-16.98;Walking
9820271;13211738;-0.25595254;-0.058948494;-0.018020526;-6.18;-34.92;-17.1;Walking
9357179;14709976;-0.30024028;-0.18295415;-0.06719518;-63599997;-34.68;-17279999;Walking
9030291;156634;-0.23579398;-0.2742785;-0.124005646;-6.48;-34739998;-17.34;Walking
819945;17161638;-0.12461651;-0.2919936;-0.16279559;-6.6;-34.62;-17.16;Walking
8349273;18523673;0.009773844;-0.3491095;-0.16279559;-6.66;-34.98;-17.1;Walking
87034025;18932283;0.086437434;-0.52442783;-0.17837265;-6.66;-35.04;-17.1;Walking
9684067;23426998;0.15515977;-0.6001751;-0.21930063;-67799997;-34.92;-16.98;Walking
10092678;27921712;0.21044308;-0.6072;-0.31948254;-6.72;-35.1;-17.1;Walking
10119919;29283748;0.24556783;-0.58062744;-0.44868052;-68399997;-35.16;-17039999;Walking
9670447;28466527;0.22540927;-0.52320606;-0.56779927;-6.72;-35.34;-16.92;Walking
9452521;26832085;0.14874569;-0.44165558;-0.6719518;-6.66;-35.46;-16.8;Walking
9248216;25606253;0.052839845;-0.31612277;-0.75961095;-6.72;-35.52;-16.74;Walking
8771504;23426998;-0.031154128;-0.070249505;-0.8695667;-63599997;-35579998;-16.5;Walking
8444615;19340894;-0.032070424;-0.006414085;-0.9025534;-6.42;-35.64;-16.5;Walking
8458236;196133;-0.031154128;0.09254608;-0.9266826;-6.18;-35.7;-16199999;Walking
8648921;19477097;0.007941248;0.103847094;-0.89675015;-5.7;-35.94;-16.02;Walking
8771504;19340894;0.06078109;0.018936822;-0.8573494;-5.46;-36;-16.02;Walking
901667;20566726;0.105068825;-0.06658431;-0.8081747;-4.92;-36;-16.02;Walking
9261836;21792557;0.1386664;-0.11301007;-0.76144356;-4.38;-35.88;-15.96;Walking
9302697;22882185;0.15668693;-0.14782938;-0.72204274;-4.2;-35.94;-15.96;Walking
9084772;2506144;0.16829337;-0.16371189;-0.68508536;-3.48;-35.76;-15.96;Walking
8894087;2383561;0.16676621;-0.15851954;-0.6337727;-2.76;-35.94;-15839999;Walking
8771504;23699405;0.15485434;-0.11942416;-0.57360244;-2.1;-36.18;-15.9;Walking
8730643;24244218;0.14049901;-0.057421334;-0.44043383;-14399999;-36239998;-16.02;Walking
8798744;24789033;0.14019357;-0.03604105;-0.3399465;-11999999;-36.36;-16.08;Walking
9112013;22473574;0.12858713;-0.00702495;-0.22113322;-0.59999996;-36.48;-16.08;Walking
9588725;2002191;0.12889257;0.050701816;-0.092240654;-0.12;-36.48;-15.66;Walking
980665;20566726;0.15454891;0.09560041;0.043982297;0.12;-36.66;-15.66;Walking
11223166;13211738;0.18570304;0.183565;0.19394971;0.65999997;-36.54;-15719999;Walking
12408136;11713499;0.16279559;0.49632803;0.37873647;0.9;-36.6;-15.78;Walking
12258313;14301366;0.20799962;0.9550878;0.54825157;10799999;-36.54;-15.96;Walking
11699879;13892754;0.25961772;12299771;0.68416905;1.14;-36.66;-15.78;Walking
10092678;16753027;0.18417588;12098186;0.8362745;13199999;-36.42;-15599999;Walking
9507003;16208214;0.059253927;10167851;0.9297369;1.26;-36.42;-15599999;Walking
8539958;11713499;-0.095294975;0.77366084;10183123;1.14;-36.3;-15.48;Walking
8512717;0.7899802;-0.28313604;0.6383542;10958922;1.14;-36239998;-15.42;Walking
9125633;0.19068487;-0.46578476;0.70554936;11917981;0.84;-36239998;-15.48;Walking
980665;-0.013620348;-0.6047566;0.926988;12733486;0.42;-36.12;-15.42;Walking
10705593;-0.06810174;-0.64568454;11725558;13720033;0.06;-36.12;-15.42;Walking
10882658;-0.08172209;-0.62980205;13301591;14575244;-0.17999999;-36059998;-15179999;Walking
10841797;0.313268;-0.57940567;12852604;14810427;-0.65999997;-35.76;-15.24;Walking
10010956;0.8036005;-0.45998153;0.77579886;14477507;-1.56;-35.46;-15.9;Walking
9425281;0.939804;-0.37843102;0.31887165;14104879;-1.86;-35.46;-15.9;Walking
8798744;0.980665;-0.33108896;-0.06352998;13423764;-2.52;-34.98;-16199999;Walking
821307;11304889;-0.30604348;-0.29840767;12183707;-34199998;-34.62;-16619999;Walking
8185829;12258313;-0.30482176;-0.4120286;10848967;-3.84;-34.38;-16.92;Walking
8281172;11577295;-0.31978795;-0.45845437;0.9401216;-48599997;-34079998;-17.16;Walking
83765135;10351465;-0.32711834;-0.42394048;0.818254;-5.04;-33.96;-17.34;Walking
860806;11032481;-0.30787608;-0.36987892;0.679893;-5.52;-33.78;-17.46;Walking
8785124;11713499;-0.25320363;-0.2843578;0.537256;-6.6;-33.3;-17.82;Walking
8771504;10896279;-0.18020524;-0.1591304;0.35124752;-7.56;-32.88;-18;Walking
8730643;11441092;-0.15790866;-0.09162979;0.24281894;-77999997;-32.7;-17.94;Walking
8648921;11032481;-0.1441642;-0.05131268;0.1459968;-8.46;-32399998;-18.24;Walking
8866846;0.9942854;-0.1432479;-0.00702495;0.07971791;-9.12;-32.1;-18359999;Walking
9425281;0.87170225;-0.16462818;0.040317107;0.04337143;-9.48;-31859999;-18.48;Walking
10378705;0.9125633;-0.18203785;0.06261369;-0.02107485;-10.2;-31.38;-18539999;Walking
10664732;11849703;-0.19700404;0.06811147;-0.12522738;-10139999;-31.26;-18.6;Walking
10896278;15527196;-0.18936823;0.01282817;-0.29077184;-10.5;-31.14;-18.72;Walking
11073342;15799603;-0.13561209;-0.108123146;-0.61727935;-10.5;-31.08;-18.84;Walking
11713499;14982382;-0.105374254;-0.1423316;-0.6646214;-10.5;-31.08;-18.9;Walking
13879134;13892754;-0.06261369;-0.13316862;-0.6249151;-10.62;-31019999;-19.14;Walking
11849703;26014864;0.12217305;-0.040927973;-0.8542951;-10.44;-30.72;-19.14;Walking
10514909;3255263;0.40653083;0.098043874;-11065824;-10.32;-30.96;-19.26;Walking
7286886;392266;0.61391956;0.15485434;-12336423;-10.2;-31.08;-19.32;Walking
6701211;28330324;0.57971114;0.026572637;-11432343;-9719999;-31439999;-19439999;Walking
9438901;0.7082581;0.2941316;-0.2098322;-0.91599244;-9.3;-31859999;-19.26;Walking
10487668;0.55843425;-0.032986723;-0.5369505;-0.8555168;-9;-32.1;-19.32;Walking
10991621;18115063;-0.14935656;-0.8885035;-10241156;-8639999;-32399998;-19.32;Walking
10514909;22609777;0.041233405;-1185384;-1241889;-8.34;-32.7;-19.02;Walking
9030291;20566726;0.26725355;-11768318;-1427592;-7.68;-33;-18.9;Walking
8349273;16480621;0.2275473;-11585059;-14648548;-7.44;-33239998;-18.9;Walking
78998017;12803127;0.10751228;-12886202;-14309518;-68999996;-34.02;-18539999;Walking
7709117;11985906;-0.032986723;-14480561;-13732251;-6.54;-34.14;-18.48;Walking
7940663;15390993;-0.14202617;-14676038;-13090842;-6.18;-34.26;-18359999;Walking
8185829;16344417;-0.1826487;-13649784;-12705997;-57599998;-34.68;-17.82;Walking
8417375;16753027;-0.11759156;-11829406;-12113458;-5.64;-34.8;-17.58;Walking
8798744;18932283;-0.015271631;-0.88239485;-11053606;-5.4;-34.92;-17.58;Walking
8989429;2083913;0.160963;-0.44837508;-0.9300423;-48599997;-35.1;-17.22;Walking
8880466;21792557;0.23518312;-0.2779437;-0.79290307;-43199997;-35219997;-17279999;Walking
8744264;24244218;0.25870144;-0.18387043;-0.6637051;-39599998;-35.34;-17.16;Walking
8444615;26559677;0.22785273;-0.16890424;-0.5552765;-34199998;-35579998;-17039999;Walking
8349273;2669588;0.13408493;-0.111177474;-0.43096542;-31799998;-35.82;-16.92;Walking
8825985;26014864;0.054367006;0.000611;-0.26175576;-26399999;-35.88;-16.56;Walking
9125633;2383561;0.02565634;0.17654006;0.05131268;-2.52;-36;-16.5;Walking
9602345;2233737;0.064751714;0.40744713;0.16707164;-2.22;-36059998;-16.44;Walking
10024576;22201166;0.15577064;0.54183745;0.3567453;-1.68;-36239998;-16.56;Walking
10623871;2002191;0.2932153;0.3848451;0.627664;-1.38;-36.36;-16.38;Walking
1254434;0.8580819;0.23396139;0.552833;0.8753699;-1.14;-36.42;-16.5;Walking
11808842;11985906;0.21471913;10516045;10467176;-0.96;-36.42;-16.32;Walking
10869038;12258313;0.27916542;146852;11582005;-0.84;-36.48;-16.26;Walking
9220976;10079057;0.22937989;15830573;12534955;-0.96;-36.66;-16.08;Walking
9261836;0.81722087;0.056505036;13787229;14126259;-1.02;-36719997;-15.9;Walking
10651112;0.29964766;-0.16584991;11276573;16297885;-1.38;-36.84;-15839999;Walking
11291268;0.21792556;-0.37690386;12250903;18423696;-1.68;-36719997;-15.9;Walking
11836082;0.50395286;-0.3463606;14990633;18567249;-1.8;-36899998;-15.9;Walking
11999526;0.8308412;-0.2565634;16716328;17849482;-1.86;-36.78;-15.96;Walking
11536434;0.89894295;-0.19028452;16972891;17165314;-2.46;-36.84;-16.02;Walking
11536434;0.89894295;-0.2134974;15827519;1636508;-2.46;-36.84;-16.02;Walking
9248216;0.939804;-0.30298916;13426818;15796975;-31799998;-36.6;-15.96;Walking
8063246;10896279;-0.39278635;0.95905846;14856243;-3.72;-36.3;-16199999;Walking
7096201;10623871;-0.45051312;0.49663344;13139712;-42599998;-36.3;-16.32;Walking
6891896;0.939804;-0.52870387;-0.003665192;10241156;-52799997;-36.12;-16.74;Walking
6932757;0.7627395;-0.5555819;-0.110872045;0.9086621;-57599998;-35.94;-17039999;Walking
72187843;0.7218784;-0.56046885;-0.0842994;0.87995136;-6.24;-35.82;-17.22;Walking
8104107;0.7218784;-0.48899764;0.0888809;0.8546005;-73199997;-35399998;-17.58;Walking
8866846;0.7763598;-0.40653083;0.18173242;0.8051204;-8.28;-35.1;-18.24;Walking
8975809;0.8036005;-0.2950479;0.17715092;0.63071835;-8.82;-34.98;-18539999;Walking
8880466;0.8580819;-0.19547687;0.08582657;0.4184427;-9.84;-34559998;-19.08;Walking
9030291;10896279;-0.1423316;-0.003359759;0.24007004;-10139999;-34.2;-19199999;Walking
9452521;10760075;-0.16920967;-0.046120327;0.12858713;-10.62;-34.14;-19.26;Walking
10978001;13620348;-0.2180789;-0.046731193;0.06963864;-11.58;-34.14;-19.56;Walking
1134575;18115063;-0.24740042;0.003665192;-0.013133603;-11.88;-33.96;-19.68;Walking
1134575;21247742;-0.16187929;0.020158553;-0.24190263;-12179999;-33.96;-19.8;Walking
11822462;19885708;0.04337143;0.027183503;-0.55771995;-12.42;-33.84;-20279999;Walking
13266219;20158114;0.14752395;-0.0729984;-0.6957755;-12.54;-33.78;-20.4;Walking
13279839;2901134;0.30757064;-0.21624629;-0.9746355;-12.66;-33899998;-20.52;Walking
11223166;40588636;0.50640726;-0.2724459;-1248914;-12.66;-34.02;-20.52;Walking
